site_area,water_consumption,recycling_rate,utilisation_rate,air_qality_index,issue_reolution_time,resident_count,structure_type_Industrial,structure_type_Mixed-use,structure_type_Residential
-1.7295765115290216,-1.2061768033566722,1.5555330972042856,-1.5618081213366528,-0.646476862554076,0.5553778039262255,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.6767764011728941,0.6825919414353313,-1.4900529961961757,-1.1703913097207332,-1.0432815978211438,-1.1905785499041328,1.9715339038780275,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.006881778336691403,-0.2923495813541207,-0.2031856327875301,-1.366099715528693,1.5445753713119073,-0.7540894614465433,-0.4522471281067395,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.8153662246521871,0.531490441851971,0.6547259428182337,-1.0236100053647634,-0.5084578242003133,0.6523753791390232,-0.13890661446612323,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-1.0273364562456762,-0.7374734256681598,-0.11739447522695373,-0.7300473966528237,0.6301992422182291,-1.2390773375105317,-0.7932353341274101,2.993766874629085,-0.5113039458168535,-0.8052731630276276
-0.0006878197454380809,-0.6806900595826931,-0.8895148932721412,-1.0725371068167533,-0.4049435454349913,-0.3176003729889537,0.6260128747153811,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.2472219862351692,-0.7432480052700716,-1.6616353113173286,0.15064042948299539,0.33690878571648336,0.7493729543518209,-0.4245994357266851,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.1233428144101028,-1.2061768033566722,-0.031603317666377355,1.7163076759466738,-0.6637292423482963,-1.6270676383617226,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-1.1612808107815293,-1.2061768033566722,-0.7608281569312766,1.7163076759466738,0.7854706603662122,-1.1420797622977341,-0.13890661446612323,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
0.23932807566562814,-0.4275709870322234,1.169472888181692,-1.7085894256926226,0.23339450695116132,1.040365679990214,-0.7932353341274101,2.993766874629085,-0.5113039458168535,-0.8052731630276276
0.04189564556942851,1.2177029845458303,1.21236846696198,-0.9257558024607835,0.25064688674538166,-1.6755664259681213,-0.7932353341274101,2.993766874629085,-0.5113039458168535,-0.8052731630276276
1.1591309264667464,0.012740707613555783,0.22577015501535178,-1.5128810198846627,0.07812308880317825,-0.5115955234145491,0.2850246686947105,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-1.3440025892235024,-0.2480778044061298,-1.6616353113173286,-0.48541188939287394,-1.302067294734449,1.670849918873399,-0.17577020430619575,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.9431166205967868,2.2244046951457976,-1.1468883659538702,-1.6107352227886427,1.527322991517687,-0.851087036659341,1.1052395426363237,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.4892363036305439,-0.16579004507888584,-1.5758441537567522,-0.3386305850369041,-1.1295434967922455,0.5553778039262255,0.2389451813946199,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.7540280334066234,-0.526220055231551,1.641324254764862,-1.366099715528693,1.4583134723408055,-0.6570918862337456,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.302041906402068,0.9949004549053977,1.6842198335451501,0.2974217338389652,-1.0432815978211438,0.02189114025583822,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.5165077226242143,1.0021186794077874,0.39735247013650454,-0.7789744981048137,0.8717325593373139,-0.4145979482017514,0.5891492848753086,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
1.1931976987186397,1.4000834569728797,0.7834126791590983,0.3952759367429451,0.42317068468758506,1.5738523436606013,3.012930316860076,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.23081138260265482,1.226364853948698,1.1265773094014038,-0.43648478794088397,-0.4567006848176523,-1.2390773375105317,0.6444446696354174,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.412586066063784,-0.17060219474714572,1.3410552033028447,1.6673805744946837,0.37141354530492404,1.2343608304158094,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.5044441179291193,-0.6022520199900571,-1.061097208393294,1.6673805744946837,1.7170991692541107,-1.4815712755425259,2.736453393059532,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
0.12861106584697501,-0.26010817857677954,1.0407861518408275,-0.7789744981048137,-1.0260292180269235,0.6523753791390232,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-1.5189819194264087,-1.2061768033566722,0.35445689135621633,-0.14292217922894432,-1.0950387372038048,1.4283559808414048,-0.08361122970601449,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.6094171014930141,0.26730342506450355,-0.41766352668897105,0.2974217338389652,1.2167801552217208,0.5553778039262255,-0.36930405096657637,-0.33402734477242674,-0.5113039458168535,1.241814636216421
1.1537112126993998,1.667157763561303,1.0836817306211155,-0.5832660922968538,-0.5774673433771946,-1.3845737003297283,-0.7932353341274101,2.993766874629085,-0.5113039458168535,-0.8052731630276276
-0.17721563959615777,0.11090856084605737,-1.5758441537567522,-1.0725371068167533,-0.7844959009078387,0.5553778039262255,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-1.5669850985086218,-1.2061768033566722,-0.9324104720524293,1.3248908643307542,-1.0260292180269235,-0.7055906738401445,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.3746480696923574,-0.3958107992217082,-1.3613662598553113,-0.7789744981048137,0.28515164633382234,0.2158862906814336,0.30345646361474676,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.322946516647548,-0.4136157529942697,-0.5034546842495474,-0.38755768648889405,-0.7327387615251777,0.36138265350063015,-0.11125892208606886,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.7129930577395701,-0.7880009971848886,0.09708341867448722,1.1781095599747842,0.6992087613951105,1.5253535560542024,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.601998965741359,1.4202944855795712,-0.5034546842495474,1.0313282556188144,0.9234896987199749,-1.2875761251169306,2.506055956559079,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-1.1171488558188494,-0.9506516559720726,1.5984286759845738,1.1781095599747842,-1.5781053714419744,-0.12360522256335832,-0.5720537950869751,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-1.6513777843144484,-1.2061768033566722,-0.6750369993707002,0.34634883529095517,-1.6988720300015168,1.331358405628607,-0.6273491798470838,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.6812490199593968,-0.6022520199900571,-0.07449889644666555,-1.6596623242406328,-0.14615784852168617,1.4283559808414048,-0.7932353341274101,2.993766874629085,-0.5113039458168535,-0.8052731630276276
-0.2848356701191842,-0.6657723956110876,-1.6616353113173286,1.3248908643307542,-0.5084578242003133,-0.026607647350560627,0.32188825853478303,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-1.2116067243354625,-0.20861817712639877,1.4697419396437092,-0.14292217922894432,0.7164611411893308,1.622351131267,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.2907525465308796,2.197937871970368,-0.031603317666377355,-1.415026816980683,-0.594719723171415,0.5553778039262255,1.6674092876974294,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.3571647512299156,-1.0699929677449176,0.6118303640379454,-0.3386305850369041,-1.1467958765864659,-0.5115955234145491,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.25945844108720145,0.7643984857957493,-1.6616353113173286,1.0802553570708044,-0.8017482807020591,0.5068790163198267,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.3515935751320946,-0.6782839847485632,-0.8895148932721412,0.05278622657901548,1.3375468137812632,0.07038992786223706,-0.7932353341274101,2.993766874629085,-0.5113039458168535,-0.8052731630276276
-1.5429835089675152,-1.2061768033566722,-1.2755751022947348,0.542057241098915,-1.302067294734449,-0.5115955234145491,-0.6181332823870658,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.7449099456766806,1.8673431897609143,0.09708341867448722,0.6888385454548848,-1.664367270413076,-1.4330724879361272,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.3436782767360908,-0.5738603369473237,1.383950782083133,-0.7789744981048137,0.6647040018066698,-0.3660991605953525,0.4140472331349643,-0.33402734477242674,-0.5113039458168535,1.241814636216421
1.553221541835239,0.004560053177513984,0.22577015501535178,-0.8768287010087935,-1.1122911169980252,1.0888644675966128,-0.22184969160628637,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
0.2826857858044014,-0.8264981945309676,-0.6750369993707002,-0.19184928068093426,-1.5781053714419744,-1.1905785499041328,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.1289353783343865,-0.3014926657238145,0.3115613125759282,0.34634883529095517,-0.12890546872746583,-0.4145979482017514,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.053336467771091314,0.3375608102210978,0.1399789974547754,-1.219318411172723,-1.0777863574095845,-0.851087036659341,-0.08361122970601449,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.3924557006422107,-0.9992543676214973,0.39735247013650454,1.6673805744946837,-0.8017482807020591,0.9433681047774163,1.2250462096165593,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.5846412671280008,-0.4925350075537318,0.8692038367196746,1.1781095599747842,0.4059183048933647,-0.8995858242657399,1.7780000572176469,-0.33402734477242674,-0.5113039458168535,1.241814636216421
1.326367808430586,1.4361745794848289,1.1265773094014038,1.0313282556188144,1.1132658764563987,1.1373632552030117,0.7366036442355987,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.4282438126988545,-0.15568453077554006,1.6842198335451501,1.5205992701387139,1.3030420541928225,-0.3176003729889537,1.9438862114979731,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
0.10848070042540171,0.1830908058699556,1.1265773094014038,-1.1214642082687432,-1.5781053714419744,-0.4145979482017514,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.2884298120591595,0.940523163654061,-0.8466193144918529,1.0313282556188144,1.7170991692541107,1.4283559808414048,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.76409321611741,-0.7480601549383316,1.169472888181692,1.2270366614267743,-1.302067294734449,0.9918668923838151,-0.4706789230267757,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-1.6784763531511817,-1.2061768033566722,-1.5758441537567522,-0.7300473966528237,-0.26692450708122856,0.4583802287134278,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.4499226677682411,-1.0449697894699663,1.383950782083133,0.6399114440028949,1.2167801552217208,0.11888871546863591,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.5318197689454104,-0.8366037088343133,-1.1468883659538702,0.34634883529095517,1.0615087370737377,-1.5300700631489248,1.1052395426363237,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.4290180575227611,0.03439538112072525,-1.1039927871735822,-0.7300473966528237,1.0097515976910767,1.622351131267,1.5199549283371394,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.5898881307384103,-0.9049362341236037,0.5260392064773691,-1.1703913097207332,-0.9052625594673811,-0.026607647350560627,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.2845585879396262,-0.7413231454027677,0.74051710037881,1.5695263715907037,0.319656405922263,1.670849918873399,-0.7932353341274101,2.993766874629085,-0.5113039458168535,-0.8052731630276276
-0.7362204024567701,-0.46366210954417253,1.169472888181692,-1.7085894256926226,0.04361832921473757,-1.6755664259681213,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.130933800318695,0.207632769178081,-0.07449889644666555,0.3952759367429451,1.3893039531639242,-1.3845737003297283,-0.037531742405923864,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.8122692453565604,1.2485007424226935,-1.1897839447341585,-1.317172614076703,-1.0260292180269235,1.4283559808414048,-0.7932353341274101,2.993766874629085,-0.5113039458168535,-0.8052731630276276
0.39495128527086787,-0.47857977351577813,1.21236846696198,1.6184534730426938,-1.5436006118535337,1.2828596180222083,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.885048258803787,0.7456311020895358,0.44024804891679276,0.19956753093498533,-0.8535054200847201,-0.3176003729889537,1.4370118511969763,-0.33402734477242674,-0.5113039458168535,1.241814636216421
1.4517954699034659,1.671969913229563,1.169472888181692,-0.6321931937488438,-0.9742720786442625,-0.12360522256335832,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.07473824066092,-0.7037883779903406,1.2552640457422684,-0.04506797632496441,-1.560852991647754,1.622351131267,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.9924954391698763,-1.2061768033566722,-1.2326795235144468,-0.5343389908448639,1.1650230158390598,-0.9480846118721387,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.5573698481343304,-0.4747300537811702,0.4831436276970809,1.6673805744946837,1.527322991517687,-1.0450821870849363,0.3771836432948918,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.1984445623290492,-1.2061768033566722,1.6842198335451501,-1.1703913097207332,1.734351549048331,0.3128838658942313,-0.17577020430619575,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.1852824003226359,-1.2061768033566722,0.74051710037881,1.7163076759466738,-1.1295434967922455,-0.12360522256335832,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.9150709567792097,-0.4482632306057409,-0.11739447522695373,0.9334740527148345,0.9579944583084156,1.1858620428094104,0.2573769763146561,-0.33402734477242674,-0.5113039458168535,1.241814636216421
1.0608018338306,0.09599089687445174,-0.11739447522695373,0.15064042948299539,1.5445753713119073,0.700874166745422,-0.7932353341274101,2.993766874629085,-0.5113039458168535,-0.8052731630276276
-1.078436614623516,-0.9222599729293393,1.2981596245225566,1.1781095599747842,-1.2848149149402286,-0.22060279777615602,0.22972928393460176,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-1.483366657526702,-0.9593135253749403,0.6976215215985219,0.9824011541668245,1.2512849148101615,0.16738750307503475,-0.29557687128643134,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-0.40484361782471734,-0.81302417545984,1.0836817306211155,-0.5343389908448639,-0.7844959009078387,-0.46309673580815025,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.252814550159453,-0.4708803340465623,-0.8466193144918529,0.9334740527148345,0.8544801795430935,-1.6270676383617226,1.7964318521376832,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.4396846349005173,-0.7730833332132829,-1.318470681075023,-0.6321931937488438,-0.9915244584384828,-0.46309673580815025,0.7181718493155624,-0.33402734477242674,-0.5113039458168535,1.241814636216421
1.3255935636066796,-0.49927201708929564,1.1265773094014038,-1.415026816980683,-0.8362530402904997,-0.8995858242657399,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.217973533083653,1.4140386910108333,-1.4900529961961757,-0.19184928068093426,1.630837270283009,-1.2390773375105317,-0.341656358586522,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
1.0120244099244802,0.8389868056537775,1.21236846696198,0.19956753093498533,-1.0605339776153642,-1.0935809746913352,1.4738754410370487,-0.33402734477242674,-0.5113039458168535,1.241814636216421
1.6283232897541855,0.899619891473852,-0.2031856327875301,-1.5618081213366528,-1.2330577755575676,1.5253535560542024,0.6997400543955261,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.017721205871384715,-0.6994574432889067,-0.41766352668897105,-1.1703913097207332,1.078761116867958,-0.7055906738401445,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-1.4609135576334087,-1.1984773638874564,0.5689347852576573,-0.6811202952008337,-0.4049435454349913,1.2828596180222083,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.3988225093904012,0.14844332825848444,-1.532948574976464,-1.1703913097207332,-1.6816196502072964,0.7978717419582197,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-1.2479962310590758,-0.46269967961052055,1.641324254764862,-0.5343389908448639,0.026365949420517232,-0.9965833994785376,-0.43381533318670323,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
0.5900609808953475,-0.44441351087113296,-0.6750369993707002,0.0038591251270255348,1.027003977485297,-1.6270676383617226,2.1834995454584445,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.152764117718556,-0.8895373551851721,-0.28897679034810647,-0.9746829039127735,0.06087070900895791,1.2828596180222083,0.06384312965427551,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.2091325275332682,0.5021363288755858,-1.532948574976464,-1.2682455126247132,1.1132658764563987,0.07038992786223706,1.409364158816922,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
1.0623503234784133,2.067047400993699,-0.9753060508327175,-1.0725371068167533,0.8889849391315342,0.6523753791390232,1.1513190299364142,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.2278658656375026,-0.7740457631469349,1.7271154123254384,-1.317172614076703,-0.5257102039945336,-0.9965833994785376,-0.4522471281067395,-0.33402734477242674,-0.5113039458168535,1.241814636216421
1.10261105432156,0.19319632017330135,-1.1468883659538702,0.34634883529095517,-0.9397673190558218,-0.7540894614465433,2.957634932099967,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.23373551174134433,-0.7225557616965541,0.1828745762350636,-0.38755768648889405,1.0097515976910767,-0.851087036659341,0.7826831315356892,-0.33402734477242674,-0.5113039458168535,1.241814636216421
1.6546476137670123,0.1537366928935703,-1.2326795235144468,1.6184534730426938,-0.3359340262581099,0.4583802287134278,3.270975445740583,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
1.1575824368189331,-0.16579004507888584,1.383950782083133,0.44420303819493506,-0.6809816221425167,1.622351131267,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-1.057532004378036,-0.3674191161789749,-1.061097208393294,0.9334740527148345,0.6474516220124494,0.6523753791390232,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.8074509262561833,-0.2899435065199908,-1.5758441537567522,-0.5343389908448639,-1.6988720300015168,-0.07510643495695947,0.4048313356749461,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.8765315657408136,1.7489643079217212,1.0836817306211155,-1.317172614076703,-1.5953577512361947,-1.7240652135745203,1.0868077477162874,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.15940800864630444,-1.2061768033566722,-0.9324104720524293,-0.09399507777695436,0.8027230401604325,-1.0935809746913352,1.1052395426363237,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.6680868579529835,-0.7028259480566886,0.954994994280251,0.493130139646925,-0.47395306461187264,1.7193487064797979,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.76873868506085,-0.9992543676214973,-1.532948574976464,1.5205992701387139,-1.6298625108246354,0.700874166745422,0.06384312965427551,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.6746051290316484,-1.2061768033566722,-0.3318723691283947,-0.5832660922968538,1.6998467894598903,-0.5115955234145491,-0.36930405096657637,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.6343443981885017,-1.1190768943611684,0.6118303640379454,1.2270366614267743,0.07812308880317825,0.4583802287134278,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.40888769210118786,1.0978804578061592,0.011292261113910837,0.10171332803100543,1.527322991517687,-0.5115955234145491,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.1041595439693732,1.511725329276509,1.383950782083133,-0.5343389908448639,-0.9052625594673811,0.4583802287134278,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-1.5607911399173686,-1.0512255840387041,-1.1468883659538702,-1.7085894256926226,-0.9915244584384828,1.4283559808414048,-0.6089173849270476,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-1.028110701069583,-0.4997532320561216,0.09708341867448722,-1.1214642082687432,1.579080130900348,-0.026607647350560627,-0.07439533224599636,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-0.2515431426911976,-0.6421928622366141,-1.6616353113173286,-0.5343389908448639,0.9234896987199749,-1.6270676383617226,-0.26792917890637696,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-0.13230943980957116,-0.240378364936914,0.011292261113910837,0.34634883529095517,0.3886659250991444,-0.026607647350560627,0.8748421061358705,-0.33402734477242674,1.9557838506456484,-0.8052731630276276
-1.4988515540048353,-1.2061768033566722,1.5984286759845738,-1.0236100053647634,0.5956944826297884,-1.4330724879361272,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.47375140715241054,-0.002658171324875839,-0.41766352668897105,-0.09399507777695436,-1.5436006118535337,-0.7055906738401445,0.14678620679443863,-0.33402734477242674,-0.5113039458168535,1.241814636216421
0.23700534119390815,1.304802893541334,1.169472888181692,-1.317172614076703,-1.4918434724708727,-0.6085930986273468,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
1.7057477721448522,0.4549772621266389,1.21236846696198,1.1781095599747842,-1.302067294734449,-0.3660991605953525,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
0.05196082828021516,0.35729062386096333,-1.2755751022947348,0.8845469512628445,0.28515164633382234,-0.26910158538255485,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.41878002465503733,-0.18407621381827338,-0.8466193144918529,0.5909843425509049,0.6819563816008901,1.4283559808414048,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-1.0350789044847428,-1.2061768033566722,-1.2755751022947348,1.0802553570708044,0.25064688674538166,0.3128838658942313,-0.5812696925469932,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.6769278635033684,-0.9554638056403324,0.7834126791590983,-1.5128810198846627,-1.6988720300015168,-0.9965833994785376,-0.7932353341274101,2.993766874629085,-0.5113039458168535,-0.8052731630276276
0.08370486606038843,-0.32122247936368004,0.44024804891679276,-0.14292217922894432,-1.560852991647754,-0.6570918862337456,0.8011149264557255,-0.33402734477242674,-0.5113039458168535,1.241814636216421
-1.4779469437593553,-1.2061768033566722,1.5126375184239975,-1.366099715528693,1.2340325350159411,-0.5115955234145491,-0.028315844945905735,-0.33402734477242674,-0.5113039458168535,1.241814636216421
1.437859063073146,1.3808348582998402,1.4268463608634212,0.8845469512628445,-1.509095852265093,1.4768547684478035,-0.7932353341274101,-0.33402734477242674,-0.5113039458168535,-0.8052731630276276
-0.35838892839031744,0.5853865181364817,0.5260392064773691,-0.8768287010087935,0.5956944826297884,-0.26910158538255485,-0.0006681525658513612,-0.33402734477242674,-0.5113039458168535,1.241814636216421
